Timestamp,tmpc,dwpc,mslp,wdir,wspd,skct,pr1h
2010-09-10,20.6,9.233333333333333,1018.3333333333334,97.27272727272727,3.5166666666666675,0.5833333333333334,0.0
2010-09-11,19.924999999999997,11.0,1013.875,123.33333333333333,5.241666666666668,7.75,0.0
2010-09-12,22.474999999999998,16.941666666666666,1011.26,270.8333333333333,5.7,5.818181818181818,0.024999999999999998
2010-09-13,23.900000000000002,10.358333333333336,1019.5916666666667,273.3333333333333,3.983333333333334,0.16666666666666666,0.0
2010-09-14,26.991666666666664,12.816666666666668,1017.291666666667,265.8333333333333,5.533333333333334,1.1666666666666667,0.0
2010-09-15,23.741666666666664,12.866666666666667,1017.9166666666666,59.166666666666664,2.066666666666667,3.3333333333333335,-0.016666666666666666
2010-09-16,25.691666666666666,12.6,1016.7909090909092,142.72727272727272,4.381818181818183,0.8,0.0
2010-09-17,21.883333333333336,15.316666666666668,1011.7909090909092,282.5,6.7749999999999995,7.0,0.024999999999999998
2010-09-18,20.841666666666665,10.058333333333334,1019.8416666666667,77.0,1.625,0.0,0.0
2010-09-19,24.258333333333336,15.841666666666663,1020.0666666666667,173.63636363636363,3.5583333333333336,1.0833333333333333,0.0
2010-09-20,21.891666666666666,17.233333333333338,1020.8000000000001,107.27272727272727,1.5416666666666667,6.666666666666667,0.18333333333333332
2010-09-21,27.741666666666664,16.916666666666668,1017.4500000000002,144.54545454545453,2.9666666666666672,3.9166666666666665,0.0
2010-09-22,30.31666666666666,14.908333333333333,1013.0833333333331,203.33333333333334,7.45,1.0,0.0
2010-09-23,21.95,18.316666666666666,1017.6249999999999,79.16666666666667,1.55,3.8333333333333335,1.3
2010-09-24,28.941666666666666,17.049999999999997,1015.4,200.0,9.241666666666665,0.6666666666666666,0.0
2010-09-25,22.55,15.133333333333333,1014.4833333333335,255.83333333333334,7.633333333333334,4.454545454545454,0.09999999999999999
2010-09-26,16.98333333333333,8.741666666666665,1019.65,320.0,3.733333333333334,0.75,-0.008333333333333333
2010-09-27,14.274999999999999,7.916666666666668,1019.3083333333335,31.666666666666668,5.133333333333335,6.833333333333333,0.016666666666666666
2010-09-28,15.775,6.341666666666668,1014.2833333333333,209.16666666666666,3.725000000000001,1.1666666666666667,0.0
2010-09-29,18.31666666666667,7.633333333333333,1008.5090909090911,156.66666666666666,1.7250000000000003,1.3333333333333333,0.0
2010-09-30,20.383333333333333,8.200000000000001,1010.6250000000001,133.0,2.1833333333333336,0.3333333333333333,0.0
2010-10-01,22.00833333333333,8.333333333333334,1011.9333333333334,236.66666666666666,8.208333333333334,1.0833333333333333,0.0
2010-10-02,18.433333333333334,6.516666666666669,1019.5166666666668,278.1818181818182,2.741666666666667,0.0,0.0
2010-10-03,12.816666666666668,7.741666666666664,1019.9666666666667,242.5,7.808333333333334,7.583333333333333,0.5083333333333333
2010-10-04,12.266666666666667,2.3083333333333336,1027.6000000000001,18.333333333333332,6.300000000000001,3.6666666666666665,0.0
2010-10-05,12.5,1.075,1029.05,127.5,4.041666666666667,0.0,0.0
2010-10-06,15.008333333333333,1.1583333333333332,1028.7416666666666,266.3636363636364,2.7500000000000004,0.0,0.0
2010-10-07,18.658333333333335,5.2,1021.1416666666668,247.5,5.091666666666668,0.0,0.0
2010-10-08,19.991666666666664,5.6916666666666655,1019.8916666666665,296.25,3.208333333333334,0.0,0.0
2010-10-09,21.00833333333333,3.1166666666666667,1019.6333333333332,206.66666666666666,2.7000000000000006,0.0,0.0
2010-10-10,24.54166666666666,10.249999999999998,1017.0666666666667,245.83333333333334,2.7916666666666665,0.0,0.0
2010-10-11,24.575,10.516666666666664,1014.0916666666668,185.45454545454547,2.6166666666666667,0.9166666666666666,0.0
2010-10-12,24.075000000000003,8.991666666666665,1010.8916666666665,224.16666666666666,3.2583333333333333,0.16666666666666666,0.0
2010-10-13,21.566666666666663,9.850000000000003,1012.8249999999999,120.83333333333333,1.6000000000000003,2.8333333333333335,0.0
2010-10-14,15.9,11.209090909090909,1017.22,334.54545454545456,5.718181818181819,3.727272727272727,0.3636363636363636
2010-10-15,14.458333333333334,0.3583333333333334,1018.9000000000001,276.6666666666667,4.7250000000000005,0.0,0.0
2010-10-16,14.616666666666667,3.158333333333333,1018.0333333333333,328.3333333333333,5.0166666666666675,0.0,0.0
2010-10-17,16.616666666666664,3.5666666666666664,1020.0333333333333,198.33333333333334,6.0,0.0,0.0
2010-10-18,18.283333333333335,5.133333333333334,1018.0833333333334,35.0,3.558333333333334,0.0,0.0
2010-10-19,13.800000000000002,-0.5916666666666667,1015.5749999999999,55.0,5.1833333333333345,5.083333333333333,-0.016666666666666666
2010-10-20,12.783333333333331,1.5833333333333333,1016.6416666666668,221.66666666666666,2.9250000000000007,0.0,0.0
2010-10-21,16.349999999999998,1.6666666666666667,1011.2583333333333,242.5,7.383333333333333,0.16666666666666666,0.0
2010-10-22,12.274999999999999,-0.8416666666666667,1015.7083333333331,312.5,5.366666666666667,0.16666666666666666,0.0
2010-10-23,14.574999999999998,-1.7250000000000003,1020.8666666666668,150.83333333333334,3.6833333333333336,1.8333333333333333,0.0
2010-10-24,21.575,4.583333333333333,1015.7916666666666,185.0,6.616666666666667,4.166666666666667,-0.008333333333333333
2010-10-25,21.016666666666666,13.04166666666667,1008.9083333333332,190.0,8.491666666666667,4.0,0.2333333333333333
2010-10-26,20.166666666666664,15.541666666666666,1000.8818181818181,177.5,6.858333333333334,2.5454545454545454,0.0
2010-10-27,16.233333333333334,8.066666666666666,993.9181818181817,230.0,11.966666666666669,3.0,0.09166666666666667
2010-10-28,16.116666666666667,0.6916666666666668,1006.5416666666666,230.0,9.958333333333334,0.16666666666666666,0.0
2010-10-29,6.525000000000001,0.2916666666666667,1023.4916666666667,288.3333333333333,8.491666666666667,8.0,0.0
2010-10-30,5.241666666666667,-3.233333333333333,1027.9083333333335,205.0,1.7166666666666668,0.16666666666666666,0.0
2010-10-31,12.958333333333334,-0.5583333333333333,1013.1333333333333,225.83333333333334,8.15,0.0,0.0
2010-11-01,9.591666666666667,-0.6,1021.2000000000002,46.666666666666664,6.2250000000000005,0.0,0.0
2010-11-02,8.749999999999998,-1.2249999999999999,1028.5083333333332,73.33333333333333,5.2666666666666675,0.0,0.0
2010-11-03,6.941666666666666,-2.6833333333333336,1028.3166666666668,65.83333333333333,5.808333333333334,0.16666666666666666,0.0
2010-11-04,7.791666666666668,-2.1333333333333333,1017.1999999999999,219.16666666666666,3.525000000000001,1.6666666666666667,0.0
2010-11-05,7.833333333333333,1.5083333333333335,1010.7083333333334,320.0,7.258333333333333,4.083333333333333,0.008333333333333331
2010-11-06,3.15,-4.958333333333335,1017.2666666666668,326.6666666666667,7.625,3.4166666666666665,0.0
2010-11-07,2.8666666666666667,-7.458333333333333,1028.8749999999998,111.81818181818181,1.2499999999999998,0.0,0.0
2010-11-08,11.241666666666667,-4.0249999999999995,1024.3333333333333,196.66666666666666,7.516666666666666,0.0,0.0
2010-11-09,14.774999999999999,-0.7333333333333334,1016.2583333333333,176.66666666666666,4.366666666666668,0.0,0.0
2010-11-10,16.641666666666666,3.941666666666667,1015.0000000000001,197.5,3.9916666666666676,0.16666666666666666,0.0
2010-11-11,16.308333333333334,6.1499999999999995,1018.9333333333334,160.83333333333334,5.533333333333334,0.0,0.0
2010-11-12,17.775000000000002,8.841666666666669,1025.9333333333332,153.0,2.25,1.0909090909090908,0.0
2010-11-13,17.083333333333332,3.983333333333334,1025.1583333333333,136.66666666666666,4.166666666666667,0.0,0.0
2010-11-14,9.675,5.891666666666667,1014.6636363636364,208.33333333333334,7.333333333333335,7.833333333333333,0.075
2010-11-15,6.441666666666666,-2.1250000000000004,1015.6750000000001,232.5,6.125,0.5,0.0
2010-11-16,8.616666666666667,0.08333333333333337,1012.9333333333334,190.83333333333334,4.791666666666668,4.083333333333333,-0.008333333333333333
2010-11-17,5.05,-0.9999999999999997,1004.7833333333334,111.66666666666667,4.250000000000001,1.0833333333333333,0.0
2010-11-18,5.333333333333333,0.36666666666666686,1018.0916666666667,283.3333333333333,5.283333333333334,1.5,0.0
2010-11-19,4.583333333333334,-1.3499999999999999,1026.7416666666666,324.1666666666667,3.383333333333334,6.583333333333333,0.0
2010-11-20,5.883333333333334,0.35000000000000003,1021.2272727272725,179.16666666666666,7.358333333333333,2.9166666666666665,0.0
2010-11-21,3.7583333333333333,2.9499999999999997,1023.4499999999998,85.0,2.7416666666666667,8.25,-0.008333333333333333
